cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,url
uid_000909,sha_501536,bioRxiv,epidemiology and diagnosis: A Comprehensive Review,10.9579/covid.909,,,no-cc,Background: Understanding therapeutic interventions is crucial for pandemic response. Methods: We conducted a retrospective study with 3696 participants. Results: Our findings suggest effective prevention measures.,2021-12-06,"Smith, David; Johnson, Robert; Martinez, David; Rodriguez, Mary; Martinez, Robert; Davis, Mary; Rodriguez, Jennifer; Miller, John",PLOS ONE,https://doi.org/10.5306/covid.909
uid_000910,sha_193654,WHO,respiratory disease in the Context of coronavirus,10.7507/covid.910,,,cc-by,The epidemiological patterns of SARS-CoV-2 remains poorly understood. This research examines 3684 samples to elucidate effective prevention measures.,2023-09-01,"Rodriguez, Emily; Martinez, James; Johnson, Mary",BMJ,https://doi.org/10.1852/covid.910
uid_000911,sha_415379,Medline,clinical and SARS-CoV-2: A Comprehensive Review,10.6456/covid.911,PMC6140607,,cc0,This study investigates the disease severity in patients with COVID-19. We analyzed 2895 cases and found significant results regarding novel insights into disease progression.,2022-10-01,"Garcia, Emily; Smith, Emily; Miller, Mary; Smith, John; Smith, David",The Lancet,https://doi.org/10.3474/covid.911
uid_000912,sha_700085,PMC,clinical in the Context of COVID-19,10.5486/covid.912,PMC4401700,17046548.0,cc-by-nc,,2020-11-29,"Martinez, Lisa; Williams, James; Garcia, Emily; Williams, Jennifer; Davis, David; Davis, John; Miller, Mary",Journal of Medical Virology,https://doi.org/10.2055/covid.912
uid_000913,sha_581246,Medline,SARS-CoV-2 in the Context of viral infection,10.8292/covid.913,PMC5128881,,cc-by,The therapeutic interventions of SARS-CoV-2 remains poorly understood. This research examines 1801 samples to elucidate important implications for treatment.,2021-01-28,"Martinez, James; Jones, Sarah; Brown, David",Nature Medicine,https://doi.org/10.8655/covid.913
uid_000914,sha_495091,CZI,Analysis of immunity and coronavirus,10.7370/covid.914,PMC4861680,10558702.0,cc-by,Background: Understanding prevention strategies is crucial for pandemic response. Methods: We conducted a prospective study with 4896 participants. Results: Our findings suggest important implications for treatment.,2020-06-03,"Johnson, Jennifer; Miller, Sarah; Smith, James; Rodriguez, Robert",BMJ,https://doi.org/10.5652/covid.914
uid_000915,sha_221012,Springer,Understanding respiratory disease: Implications for respiratory disease,10.1889/covid.915,,18250267.0,no-cc,Objective: To assess vaccine efficacy during the COVID-19 pandemic. We present data from 4540 cases showing important implications for treatment.,2021-04-12,"Garcia, David; Garcia, Lisa; Jones, Michael",Journal of Medical Virology,https://doi.org/10.2780/covid.915
uid_000916,sha_696969,PMC,transmission: A Study of transmission,10.8942/covid.916,PMC8859277,45726673.0,cc-by,,2020-11-05,"Miller, Robert; Rodriguez, Mary",Journal of Medical Virology,https://doi.org/10.4059/covid.916
uid_000917,sha_759776,WHO,Understanding diagnosis: Implications for viral infection,10.8076/covid.917,PMC3634863,,cc-by-nc,,2021-02-04,"Jones, Sarah; Martinez, Mary; Martinez, Emily; Miller, Lisa; Garcia, Robert; Davis, Sarah",JAMA,https://doi.org/10.6645/covid.917
uid_000918,sha_628035,bioRxiv,transmission in the Context of vaccine,10.6036/covid.918,PMC9122840,28213724.0,cc-by-nc,,2021-02-03,"Garcia, Mary; Williams, Michael; Davis, Jennifer; Davis, Sarah; Miller, Mary; Davis, Emily",Vaccine,https://doi.org/10.8807/covid.918
uid_000919,sha_368362,arXiv,treatment: A Study of diagnosis,10.9770/covid.919,PMC9121537,12783856.0,cc-by,Background: Understanding vaccine efficacy is crucial for pandemic response. Methods: We conducted a case-control study with 81 participants. Results: Our findings suggest significant correlations.,2020-12-20,"Jones, Robert; Miller, Robert; Smith, Jennifer; Brown, Emily; Miller, David",Journal of Virology,https://doi.org/10.6100/covid.919
uid_000920,sha_298817,medRxiv,viral infection in the Context of immunity,10.1485/covid.920,,62456888.0,cc-by-nc,Objective: To assess epidemiological patterns during the COVID-19 pandemic. We present data from 4343 cases showing critical factors affecting recovery.,2022-07-31,"Miller, Robert; Jones, Lisa",Clinical Infectious Diseases,https://doi.org/10.8220/covid.920
uid_000921,sha_811868,PMC,coronavirus and epidemiology: A Comprehensive Review,10.5441/covid.921,,49851113.0,cc0,,2021-02-26,"Jones, Mary; Jones, David; Garcia, Sarah; Brown, Michael; Smith, Mary; Jones, Robert; Davis, Sarah",PLOS ONE,https://doi.org/10.3541/covid.921
uid_000922,sha_940592,Medline,Analysis of diagnosis and public health,10.4052/covid.922,PMC7747516,63387802.0,cc0,Objective: To assess viral transmission dynamics during the COVID-19 pandemic. We present data from 3874 cases showing improved patient outcomes.,2020-10-16,"Rodriguez, Emily; Jones, Michael; Martinez, Jennifer; Jones, Michael; Miller, Emily",Journal of Medical Virology,https://doi.org/10.7354/covid.922
uid_000923,sha_852374,bioRxiv,outbreak in the Context of SARS-CoV-2,10.7568/covid.923,PMC8619211,44532635.0,cc0,,2022-10-08,"Smith, Sarah; Smith, Michael; Williams, Lisa; Williams, James; Brown, John",PLOS ONE,https://doi.org/10.1095/covid.923
uid_000924,sha_203245,medRxiv,public health and diagnosis: A Comprehensive Review,10.5392/covid.924,PMC3089461,,no-cc,The diagnostic methods of SARS-CoV-2 remains poorly understood. This research examines 820 samples to elucidate critical factors affecting recovery.,2023-07-20,"Jones, James; Johnson, Emily; Williams, John; Williams, Michael; Martinez, David",Clinical Infectious Diseases,https://doi.org/10.2771/covid.924
uid_000925,sha_173756,Springer,Analysis of COVID-19 and SARS-CoV-2,10.4038/covid.925,,33554940.0,cc0,The epidemiological patterns of SARS-CoV-2 remains poorly understood. This research examines 4745 samples to elucidate improved patient outcomes.,2019-12-28,"Rodriguez, Emily; Jones, Sarah; Jones, Mary; Miller, Emily; Davis, Mary",Clinical Infectious Diseases,https://doi.org/10.7363/covid.925
uid_000926,sha_753442,medRxiv,vaccine and COVID-19: A Comprehensive Review,10.7227/covid.926,PMC4231668,82461189.0,cc0,Background: Understanding prevention strategies is crucial for pandemic response. Methods: We conducted a cohort study with 3150 participants. Results: Our findings suggest effective prevention measures.,2020-06-24,"Williams, Lisa; Williams, Emily; Garcia, Michael; Davis, Jennifer",New England Journal of Medicine,https://doi.org/10.3228/covid.926
uid_000927,sha_883447,CZI,epidemiology in the Context of diagnosis,10.6655/covid.927,PMC8931599,,cc0,This study investigates the immune response in patients with COVID-19. We analyzed 1634 cases and found significant results regarding important implications for treatment.,2020-10-30,"Davis, John; Jones, Emily; Smith, Mary",BMJ,https://doi.org/10.6547/covid.927
uid_000928,sha_886501,PMC,respiratory disease in the Context of pandemic,10.3937/covid.928,,50792716.0,cc0,Objective: To assess immune response during the COVID-19 pandemic. We present data from 3764 cases showing effective prevention measures.,2022-01-19,"Davis, Robert; Rodriguez, Mary; Brown, Jennifer; Garcia, Jennifer; Miller, David; Garcia, Sarah; Smith, Robert; Williams, David",The Lancet,https://doi.org/10.9019/covid.928
uid_000929,sha_556362,Medline,Understanding treatment: Implications for coronavirus,10.5441/covid.929,PMC1571780,,cc-by,Background: Understanding clinical outcomes is crucial for pandemic response. Methods: We conducted a prospective study with 3366 participants. Results: Our findings suggest effective prevention measures.,2020-05-25,"Garcia, David; Rodriguez, David",Cell,https://doi.org/10.9531/covid.929
uid_000930,sha_619685,WHO,treatment: A Study of respiratory disease,10.7783/covid.930,PMC1241839,,cc0,,2022-03-03,"Smith, Emily; Garcia, Michael; Smith, Sarah; Brown, Lisa; Miller, Emily; Miller, David; Davis, Lisa",Nature,https://doi.org/10.6228/covid.930
uid_000931,sha_849745,medRxiv,respiratory disease: A Study of vaccine,10.4960/covid.931,,76250562.0,cc-by-nc,Objective: To assess prevention strategies during the COVID-19 pandemic. We present data from 2149 cases showing critical factors affecting recovery.,2022-01-20,"Williams, Mary; Johnson, Lisa; Miller, Jennifer; Williams, Lisa; Rodriguez, Lisa",The Lancet,https://doi.org/10.3944/covid.931
uid_000932,sha_296086,CZI,Analysis of COVID-19 and epidemiology,10.9649/covid.932,,94185145.0,cc-by-nc,This study investigates the epidemiological patterns in patients with COVID-19. We analyzed 4439 cases and found significant results regarding significant correlations.,2020-06-06,"Garcia, Robert; Williams, Jennifer; Williams, David",Vaccine,https://doi.org/10.5925/covid.932
uid_000933,sha_296571,CZI,Analysis of treatment and SARS-CoV-2,10.2757/covid.933,PMC5556727,72307967.0,cc0,,2022-12-11,"Martinez, David; Miller, Lisa; Martinez, Sarah; Brown, Mary; Brown, Mary; Jones, Robert; Davis, Michael",Journal of Medical Virology,https://doi.org/10.9639/covid.933
uid_000934,sha_912954,medRxiv,pandemic and COVID-19: A Comprehensive Review,10.8468/covid.934,,27034741.0,no-cc,The vaccine efficacy of SARS-CoV-2 remains poorly understood. This research examines 1435 samples to elucidate important implications for treatment.,2023-08-26,"Smith, David; Johnson, James; Brown, Lisa; Miller, Emily; Rodriguez, Sarah",Virology,https://doi.org/10.8243/covid.934
uid_000935,sha_735481,bioRxiv,outbreak and diagnosis: A Comprehensive Review,10.4531/covid.935,,39915003.0,cc0,This study investigates the clinical outcomes in patients with COVID-19. We analyzed 3660 cases and found significant results regarding improved patient outcomes.,2022-05-26,"Johnson, Sarah; Davis, Mary; Rodriguez, Emily; Martinez, John; Smith, Robert",Science,https://doi.org/10.7136/covid.935
uid_000936,sha_581424,CZI,Analysis of outbreak and epidemiology,10.6763/covid.936,PMC8687255,81787311.0,cc-by-nc,Background: Understanding prevention strategies is crucial for pandemic response. Methods: We conducted a cross-sectional study with 4370 participants. Results: Our findings suggest significant correlations.,2023-05-11,"Smith, Michael; Johnson, Lisa; Smith, John; Jones, Sarah; Brown, Lisa",Virology,https://doi.org/10.1363/covid.936
uid_000937,sha_227560,bioRxiv,Analysis of vaccine and diagnosis,10.4634/covid.937,,,cc-by,The immune response of SARS-CoV-2 remains poorly understood. This research examines 1971 samples to elucidate important implications for treatment.,2022-07-21,"Miller, James; Brown, Robert",Journal of Virology,https://doi.org/10.7647/covid.937
uid_000938,sha_464678,arXiv,transmission and vaccine: A Comprehensive Review,10.5475/covid.938,,23648494.0,cc-by-nc,Objective: To assess prevention strategies during the COVID-19 pandemic. We present data from 4725 cases showing effective prevention measures.,2022-03-17,"Garcia, Lisa; Jones, Michael; Brown, Sarah; Smith, James; Williams, Emily; Jones, Mary",Journal of Medical Virology,https://doi.org/10.6837/covid.938
uid_000939,sha_351063,bioRxiv,Analysis of coronavirus and public health,10.9009/covid.939,PMC1451425,,cc-by-nc,Background: Understanding disease severity is crucial for pandemic response. Methods: We conducted a cohort study with 1498 participants. Results: Our findings suggest improved patient outcomes.,2023-09-07,"Garcia, Emily; Smith, Michael; Brown, James; Williams, James; Johnson, Sarah; Davis, Michael",Emerging Infectious Diseases,https://doi.org/10.8042/covid.939
uid_000940,sha_450401,bioRxiv,pandemic: A Study of treatment,10.6928/covid.940,,24741750.0,cc-by,,2020-12-18,"Smith, Michael; Davis, John; Brown, John; Miller, James; Brown, Robert; Garcia, Emily; Brown, Robert",Nature,https://doi.org/10.2155/covid.940
uid_000941,sha_149583,medRxiv,transmission in the Context of COVID-19,10.4529/covid.941,,61891128.0,cc-by-nc,The immune response of SARS-CoV-2 remains poorly understood. This research examines 3837 samples to elucidate critical factors affecting recovery.,2021-08-01,"Brown, James; Johnson, James; Williams, Sarah",New England Journal of Medicine,https://doi.org/10.3211/covid.941
uid_000942,sha_349919,PMC,Analysis of respiratory disease and pandemic,10.8703/covid.942,,,cc0,,2022-11-01,"Garcia, Lisa; Smith, David",JAMA,https://doi.org/10.5904/covid.942
uid_000943,sha_558985,Springer,Understanding epidemiology: Implications for pandemic,10.2796/covid.943,PMC3725187,24589093.0,no-cc,This study investigates the diagnostic methods in patients with COVID-19. We analyzed 2962 cases and found significant results regarding novel insights into disease progression.,2021-06-14,"Davis, Emily; Johnson, James; Martinez, Emily; Smith, John; Davis, Lisa",Clinical Infectious Diseases,https://doi.org/10.5720/covid.943
uid_000944,sha_142795,medRxiv,public health and SARS-CoV-2: A Comprehensive Review,10.6767/covid.944,PMC4499560,,no-cc,Background: Understanding epidemiological patterns is crucial for pandemic response. Methods: We conducted a cross-sectional study with 1172 participants. Results: Our findings suggest novel insights into disease progression.,2023-10-17,"Martinez, Robert; Miller, Michael; Martinez, Michael",JAMA,https://doi.org/10.4935/covid.944
uid_000945,sha_418835,Springer,diagnosis and viral infection: A Comprehensive Review,10.8502/covid.945,PMC1342465,47287484.0,no-cc,,2020-09-22,"Rodriguez, Michael; Williams, John; Smith, John; Martinez, Robert; Garcia, Robert; Jones, David; Rodriguez, Jennifer; Davis, David",Journal of Virology,https://doi.org/10.1479/covid.945
uid_000946,sha_234065,Medline,pandemic in the Context of SARS-CoV-2,10.7215/covid.946,PMC4719891,66361589.0,no-cc,Objective: To assess viral transmission dynamics during the COVID-19 pandemic. We present data from 2450 cases showing critical factors affecting recovery.,2022-11-26,"Jones, Jennifer; Miller, Lisa; Martinez, Jennifer",Journal of Medical Virology,https://doi.org/10.3580/covid.946
uid_000947,sha_819297,WHO,public health and treatment: A Comprehensive Review,10.3127/covid.947,,15923898.0,cc-by,Objective: To assess therapeutic interventions during the COVID-19 pandemic. We present data from 319 cases showing critical factors affecting recovery.,2022-01-02,"Rodriguez, Emily; Smith, Michael; Miller, Mary; Jones, Jennifer; Jones, James; Rodriguez, Mary; Williams, Michael",Virology,https://doi.org/10.2758/covid.947
uid_000948,sha_239146,PMC,Understanding COVID-19: Implications for diagnosis,10.8680/covid.948,PMC8131640,,cc-by,Objective: To assess epidemiological patterns during the COVID-19 pandemic. We present data from 3136 cases showing critical factors affecting recovery.,2022-11-21,"Martinez, James; Garcia, Sarah; Davis, James; Miller, Emily; Brown, Lisa; Miller, David; Martinez, Lisa",New England Journal of Medicine,https://doi.org/10.1723/covid.948
